VCU ID,vcu,State,completed
3640,Stowe,VT,0
3641,Calais,VT,0
3642,Cabot,VT,0
3643,Woodbury,VT,0
3644,Topsham,VT,0
3645,Williamstown,VT,0
3646,Vershire,VT,0
3647,Groton,VT,0
3648,Kirby,VT,0
3649,Burke,VT,0
3650,Essex,VT,0
3651,Fayston,VT,0
3652,Waitsfield,VT,0
3653,Chelsea,VT,0
3654,Marshfield,VT,0
3655,Hardwick,VT,0
3656,Stannard,VT,0
3657,Lyndon,VT,0
3658,Newark,VT,0
3659,Milton,VT,0
3660,Westford,VT,0
3661,Underhill,VT,0
3662,Morristown,VT,0
3663,Elmore,VT,0
3664,Barton,VT,0
3665,Corinth,VT,0
3666,Orange,VT,0
3667,Wheelock,VT,0
3668,Sutton,VT,0
3669,Concord,VT,0
3670,South Hero,VT,0
3671,Georgia,VT,0
3672,Saint Albans City,VT,0
3673,Fairfax,VT,0
3674,Johnson,VT,0
3675,Wolcott,VT,0
3676,Hyde Park,VT,0
3677,Westmore,VT,0
3678,Brownington,VT,0
3679,Walden,VT,0
3680,Sheffield,VT,0
3681,Victory,VT,0
3682,Guildhall,VT,0
3683,Grand Isle,VT,0
3684,Saint Albans Town,VT,0
3685,Fletcher,VT,0
3686,Cambridge,VT,0
3687,Waterville,VT,0
3688,Eden,VT,0
3689,Greensboro,VT,0
3690,Glover,VT,0
3691,Granby,VT,0
3692,Lunenburg,VT,0
3693,Maidstone,VT,0
3694,Isle La Motte,VT,0
3695,North Hero,VT,0
3696,Swanton,VT,0
3697,Fairfield,VT,0
3698,Bakersfield,VT,0
3699,Montgomery,VT,0
3700,Belvidere,VT,0
3701,Irasburg,VT,0
3702,Craftsbury,VT,0
3703,Albany,VT,0
3704,Lowell,VT,0
3705,Westfield,VT,0
3706,Morgan,VT,0
3707,Charleston,VT,0
3708,Coventry,VT,0
3709,East Haven,VT,0
3710,Brighton,VT,0
3711,Brunswick,VT,0
3712,Alburgh,VT,0
3713,Highgate,VT,0
3714,Sheldon,VT,0
3715,Franklin,VT,0
3716,Berkshire,VT,0
3717,Enosburgh,VT,0
3718,Richford,VT,0
3719,Jay,VT,0
3720,Troy,VT,0
3721,Newport Town,VT,0
3722,Newport City,VT,0
3723,Derby,VT,0
3724,Holland,VT,0
3725,Norton,VT,0
3726,Bloomfield,VT,0
3727,Lemington,VT,0
3728,Canaan,VT,0
3729,Lee,VA,0
3730,Norton City,VA,0
3731,Scott,VA,0
3732,Bristol City,VA,0
3733,Washington,VA,0
3734,Smyth,VA,0
3735,Grayson,VA,0
3736,Galax City,VA,0
3737,Carroll,VA,0
3738,Patrick,VA,0
3739,Henry,VA,0
3740,Martinsville City,VA,0
3741,Pittsylvania,VA,0
3742,Danville City,VA,0
3743,Halifax,VA,0
3744,Mecklenburg,VA,0
3745,Chesterfield,VA,0
3746,Brunswick,VA,0
3747,Petersburg City,VA,0
3748,Prince George,VA,0
3749,Greensville,VA,0
3750,Southampton,VA,0
3751,Chesapeake City,VA,0
3752,Virginia Beach City,VA,0
3753,Wise,VA,0
3754,Russell,VA,0
3755,Pulaski,VA,0
3756,Montgomery,VA,0
3757,Roanoke,VA,0
3758,Roanoke City,VA,0
3759,Floyd,VA,0
3760,Franklin,VA,0
3761,Campbell,VA,0
3762,Charlotte,VA,0
3763,Lunenburg,VA,0
3764,Dinwiddie,VA,0
3765,Colonial Heights City,VA,0
3766,Emporia City,VA,0
3767,Franklin City,VA,0
3768,Suffolk City,VA,0
3769,Dickenson,VA,0
3770,Wythe,VA,0
3771,Giles,VA,0
3773,Lynchburg City,VA,0
3774,Appomattox,VA,0
3775,Prince Edward,VA,0
3776,Nottoway,VA,0
3777,Richmond City,VA,0
3778,Hopewell City,VA,0
3779,Charles City,VA,0
3780,Sussex,VA,0
3781,Surry,VA,0
3782,Portsmouth City,VA,0
3783,Norfolk City,VA,0
3784,Buchanan,VA,0
3785,Radford City,VA,0
3786,Bland,VA,0
3787,Craig,VA,0
3788,Salem City,VA,0
3789,Botetourt,VA,0
3790,Amherst,VA,0
3791,Buckingham,VA,0
3792,Cumberland,VA,0
3793,Amelia,VA,0
3794,Henrico,VA,0
3795,James City,VA,0
3796,Tazewell,VA,0
3797,Alleghany,VA,0
3798,Covington City,VA,0
3799,Rockbridge,VA,0
3800,Lexington City,VA,0
3801,Buena Vista City,VA,0
3802,Augusta,VA,0
3803,Fluvanna,VA,0
3804,Goochland,VA,0
3805,Powhatan,VA,0
3806,Bath,VA,0
3807,Highland,VA,0
3808,Staunton City,VA,0
3809,Waynesboro City,VA,0
3810,Nelson,VA,0
3811,Albemarle,VA,0
3812,Charlottesville City,VA,0
3813,Isle of Wight,VA,0
3814,Newport News City,VA,0
3815,Hampton City,VA,0
3816,Harrisonburg City,VA,0
3817,Rockingham,VA,0
3818,Greene,VA,0
3819,Madison,VA,0
3820,Louisa,VA,0
3821,Hanover,VA,0
3822,Williamsburg City,VA,0
3823,Shenandoah,VA,0
3824,Rappahannock,VA,0
3825,Culpeper,VA,0
3826,Orange,VA,0
3827,Spotsylvania,VA,0
3828,New Kent,VA,0
3829,York,VA,0
3830,Poquoson City,VA,0
3831,Lancaster,VA,0
3832,Page,VA,0
3833,Fauquier,VA,0
3834,Stafford,VA,0
3835,Fredericksburg City,VA,0
3836,Caroline,VA,0
3837,King William,VA,0
3838,King & Queen,VA,0
3839,Middlesex,VA,0
3840,Gloucester,VA,0
3841,Mathews,VA,0
3842,Essex,VA,0
3843,Richmond,VA,0
3844,Northampton,VA,0
3845,Warren,VA,0
3846,Prince William,VA,0
3847,King George,VA,0
3848,Westmoreland,VA,0
3849,Northumberland,VA,0
3850,Accomack,VA,0
3851,Frederick,VA,0
3852,Manassas City,VA,0
3853,Fairfax,VA,0
3854,Fairfax City,VA,0
3855,Manassas Park City,VA,0
3856,Clarke,VA,0
3857,Winchester City,VA,0
3858,Loudoun,VA,0
3859,Alexandria City,VA,0
3860,Falls Church City,VA,0
3861,Arlington,VA,0
4512,Bedford,VA,0
462,Adams,WA,0
463,Asotin,WA,0
464,Benton,WA,0
465,Chelan,WA,0
466,Clallam,WA,0
467,Clark,WA,0
468,Columbia,WA,0
469,Cowlitz,WA,0
470,Douglas,WA,0
471,Ferry,WA,0
472,Franklin,WA,0
473,Garfield,WA,0
474,Grant,WA,0
475,Grays Harbor,WA,0
476,Island,WA,0
477,Jefferson,WA,0
478,King,WA,0
479,Kitsap,WA,0
480,Kittitas,WA,0
481,Klickitat,WA,0
482,Lewis,WA,0
483,Lincoln,WA,0
484,Mason,WA,0
485,Okanogan,WA,0
486,Pacific,WA,0
487,Pend Oreille,WA,0
488,Pierce,WA,0
489,San Juan,WA,0
490,Skagit,WA,0
491,Skamania,WA,0
492,Snohomish,WA,0
493,Spokane,WA,0
494,Stevens,WA,0
495,Thurston,WA,0
496,Wahkiakum,WA,0
497,Walla Walla,WA,0
498,Whatcom,WA,0
499,Whitman,WA,0
500,Yakima,WA,0
1297,Barbour,WV,0
1298,Berkeley,WV,0
1299,Braxton,WV,0
1300,Boone,WV,0
1301,Brooke,WV,0
1302,Cabell,WV,0
1303,Calhoun,WV,0
1304,Clay,WV,0
1305,Doddridge,WV,0
1306,Fayette,WV,0
1307,Gilmer,WV,0
1308,Grant,WV,0
1309,Greenbrier,WV,0
1310,Hampshire,WV,0
1311,Hancock,WV,0
1312,Hardy,WV,0
1313,Harrison,WV,0
1314,Jackson,WV,0
1315,Jefferson,WV,0
1316,Kanawha,WV,0
1317,Lewis,WV,0
1318,Lincoln,WV,0
1319,Logan,WV,0
1320,Marion,WV,0
1321,Marshall,WV,0
1322,Mason,WV,0
1323,McDowell,WV,0
1324,Mercer,WV,0
1325,Mineral,WV,0
1326,Mingo,WV,0
1327,Monongalia,WV,0
1328,Monroe,WV,0
1329,Morgan,WV,0
1330,Nicholas,WV,0
1331,Ohio,WV,0
1332,Pendleton,WV,0
1333,Pleasants,WV,0
1334,Pocahontas,WV,0
1335,Preston,WV,0
1336,Putnam,WV,0
1337,Raleigh,WV,0
1338,Randolph,WV,0
1339,Ritchie,WV,0
1340,Roane,WV,0
1341,Summers,WV,0
1342,Taylor,WV,0
1343,Tucker,WV,0
1344,Tyler,WV,0
1345,Upshur,WV,0
1346,Wayne,WV,0
1347,Webster,WV,0
1348,Wetzel,WV,0
1349,Wirt,WV,0
1350,Wood,WV,0
1351,Wyoming,WV,0
660,Adams,WI,0
661,Ashland,WI,0
662,Barron,WI,0
663,Bayfield,WI,0
664,Brown,WI,0
665,Buffalo,WI,0
666,Burnett,WI,0
667,Calumet,WI,0
668,Chippewa,WI,0
669,Clark,WI,0
670,Columbia,WI,0
671,Crawford,WI,0
672,Dane,WI,0
673,Dodge,WI,0
674,Door,WI,0
675,Douglas,WI,0
676,Dunn,WI,0
677,Eau Claire,WI,0
678,Florence,WI,0
679,Fond du Lac,WI,0
680,Forest,WI,0
681,Grant,WI,0
682,Green,WI,0
683,Green Lake,WI,0
684,Iowa,WI,0
685,Iron,WI,0
686,Jackson,WI,0
687,Jefferson,WI,0
688,Juneau,WI,0
689,Kenosha,WI,0
690,Kewaunee,WI,0
691,La Crosse,WI,0
692,Lafayette,WI,0
693,Langlade,WI,0
694,Lincoln,WI,0
695,Manitowoc,WI,0
696,Marathon,WI,0
697,Marinette,WI,0
698,Marquette,WI,0
699,Menominee,WI,0
700,Milwaukee,WI,0
701,Monroe,WI,0
702,Oconto,WI,0
703,Oneida,WI,0
704,Outagamie,WI,0
705,Ozaukee,WI,0
706,Pepin,WI,0
707,Pierce,WI,0
708,Polk,WI,0
709,Portage,WI,0
710,Price,WI,0
711,Racine,WI,0
712,Richland,WI,0
713,Rock,WI,0
714,Rusk,WI,0
715,Sauk,WI,0
716,Sawyer,WI,0
717,Shawano,WI,0
718,Sheboygan,WI,0
719,St. Croix,WI,0
720,Taylor,WI,0
721,Trempealeau,WI,0
722,Vernon,WI,0
723,Vilas,WI,0
724,Walworth,WI,0
725,Washburn,WI,0
726,Washington,WI,0
727,Waukesha,WI,0
728,Waupaca,WI,0
729,Waushara,WI,0
730,Winnebago,WI,0
731,Wood,WI,0
4266,Uinta,WY,0
4267,Lincoln,WY,0
4268,Sublette,WY,0
4269,Teton,WY,0
4270,Fremont,WY,0
4271,Park,WY,0
4272,Hot Springs,WY,0
4273,Natrona,WY,0
4274,Sweetwater,WY,0
4275,Carbon,WY,0
4276,Albany,WY,0
4277,Laramie,WY,0
4278,Converse,WY,0
4279,Johnson,WY,0
4280,Sheridan,WY,0
4281,Washakie,WY,0
4282,Big Horn,WY,0
4283,Campbell,WY,0
4284,Crook,WY,0
4285,Weston,WY,0
4286,Niobrara,WY,0
4287,Goshen,WY,0
4288,Platte,WY,0
